ID,neg_llh,r2,AIC,BIC,w_cost,alpha,b,beta,test_acc
PK1EQ7GG,22.277693920477006,0.3572016291697123,52.55538784095401,60.2034798626666,0.5835934372781967,1.7435772558117806,-0.024483077056217085,10.0,0.8
H4VWDUJF,24.578508793327135,0.2908141450284233,57.15701758665427,64.80510960836685,0.7172622018674257,3.0,-0.14659961479736713,6.655991301870909,0.8
FAL3UZA1,-0.0004984294596850986,1.0000143816341944,7.99900314108063,15.647095162793214,0.0,3.0,-3.0,5.125479543461608,1.0
AZCEER54,20.918009885156142,0.39643381746837836,49.836019770312284,57.48411179202487,0.2482043416239211,2.999951702990841,0.20038522728699107,10.0,0.82
KJ2KEPZX,17.272812164571086,0.5016119909593346,42.54562432914217,50.19371635085476,0.4356750873917282,1.8551877208853946,0.039283967897286075,10.0,0.82
42FPD463,21.71667292199549,0.37338927341658945,51.43334584399098,59.08143786570356,0.5347654149011205,0.7611813517718108,-0.18855618392162501,10.0,0.78
ZIPHUMXZ,11.754367121196008,0.6608406569092448,31.508734242392016,39.1568262641046,0.40479718250892793,2.050403415634339,-0.07207549607994947,10.0,0.92
NPK6DLQB,15.93993922563428,0.5400705745421193,39.87987845126856,47.527970472981146,0.4063033396853197,0.6439543942365116,-0.1245822286206065,10.0,0.84
5G72WPOC,23.56045593811655,0.32018894113992646,55.1209118762331,62.76900389794569,0.5391722800093495,1.0382903629566371,-0.0017666971788750515,10.0,0.66
T90JP02U,12.03085306679539,0.6528629588574103,32.061706133590775,39.70979815530336,0.6495764668078453,3.0,-0.1772129014074454,9.467055750149534,0.92
PVHJ209L,24.41520242435729,0.2505597561719052,56.83040484871458,64.23099525555482,0.7020083832234094,2.6447492252911844,0.005124269504002762,10.0,0.723404255319149
3Y0LRDVE,20.01892802519658,0.3436089048667228,48.03785605039316,55.174614586066205,0.488380374732572,0.6458187121131267,-0.12379650737548525,10.0,0.8636363636363636
WXYY3SZ4,11.142403367205887,0.6784981983709516,30.284806734411774,37.93289875612436,0.0,3.0,-1.343575185047361,1.5237553998161233,0.94
2L8WK0ZR,9.867552812273944,0.7152826098404488,27.735105624547888,35.38319764626047,0.5168142062050687,2.359183698143028,-0.15219104323094032,10.0,0.92
1D7DJOTV,4.931264779418298,0.8577137751484563,17.8625295588366,25.51062158054918,0.0,3.0,-3.0,1.1084353789883425,0.98
8F6ELM9X,12.499248008466465,0.6393479376668836,32.99849601693293,40.64658803864551,0.6751299566822256,3.0,-0.21717751173631933,9.354857144243216,0.9
9EDMK667,22.719585112080637,0.34445134455493087,53.43917022416127,61.08726224587386,0.8149622759708951,3.0,-0.15142123228687795,10.0,0.76
PVMJNOXS,22.17055833624845,0.36029290869109787,52.3411166724969,59.98920869420949,0.7405149031401944,0.7191744789246207,-0.4370341639304837,10.0,0.76
2AEMFXN6,21.035950755548587,0.39303076329171227,50.071901511097174,57.71999353280976,0.46328943031374487,0.29540430824920433,0.05633624072776521,10.0,0.7
9VBB05E6,24.257398181169464,0.3000794387831571,56.51479636233893,64.16288838405151,0.8307682211681058,0.43118450020414045,-0.6734257132933104,7.65258727380167,0.74
WT53E3JR,25.876794407400016,0.2533535406868147,59.75358881480003,67.40168083651261,0.4914607555327983,1.5308724607697388,0.14193717915738907,9.560339346179283,0.66
TS4M6X87,-0.0004970643558111236,1.0000143422456227,7.999005871288378,15.64709789300096,0.0,3.0,-3.0,5.00346381650208,1.0
9PILLPD2,20.887085874325823,0.3973260958097643,49.774171748651646,57.42226377036423,0.5893761453446362,1.2347219470780006,-0.13656485074448207,10.0,0.8
5A1L6UBR,18.85942903973048,0.4558319050076707,45.71885807946096,53.36695010117354,0.2769796099515044,0.6612221107728287,0.026055414938982658,10.0,0.82
XA738UZ2,-0.0004970933467118222,1.0000143430821231,7.999005813306576,15.64709783501916,0.0,3.0,-3.0,4.884165823566105,1.0
PS0KXBV4,18.129732924414412,0.47688648434611924,44.259465848828825,51.90755787054141,0.0,3.0,0.15744818249760334,6.248705753748222,0.82
KDX7EP4L,23.55395554746841,0.3203765027669647,55.10791109493682,62.7560031166494,0.45565602428128654,2.339191044594624,0.12874224177691126,10.0,0.64
XUTKVQ8I,25.17429087397739,0.27362350796433066,58.34858174795478,65.99667376966737,0.9818791809142682,3.0,-3.0,0.4780896298585369,0.8
ZL3C854P,7.994450096363017,0.7693289298268556,23.988900192726035,31.636992214438617,0.0,2.426899202870138,-0.6336240488826971,2.973304545682648,0.96
ENZ2ZHCC,24.357857190914295,0.2971808044797274,56.71571438182859,64.36380640354118,0.8266288006067486,3.0,-0.22968723434549299,6.842644214752992,0.76
4RPF42BC,28.340635449799613,0.1822621156186428,64.68127089959923,72.32936292131181,0.7542311937840902,0.7194828742473786,-0.34874900066100234,8.397673514283044,0.68
08W0Z2BK,18.82010262596657,0.4569666254499335,45.64020525193314,53.288297273645725,0.6060828964492608,0.048810239928426154,-0.5834593763621876,10.0,0.8
T3FBJXCY,25.903578691859465,0.2525807095995466,59.80715738371893,67.45524940543152,0.5379748858371365,3.0,0.06965166574279513,8.568414868166215,0.76
32YYU5O8,10.267368684938072,0.7037463623052241,28.534737369876144,36.182829391588726,0.4176100630770827,0.5232693792734638,-0.3269235576141007,10.0,0.9
